,r89,r94,r3,r52,r42,r86,r83,r8,r49,r13,r97,r46,r9,r98,r44,r45,r80,r93,r23,r14,r88,r33,r36,r59,r68,r21,r51,r87,r29,r73,r55,r35,r12,r22,r70,r41,r64,r91,r76,r99,r40,r61,r17,r39,r25,r78,r43,r62,r24,r57,r79,r96,r20,r27,r84,r1,r48,r34,r53,r56,r65,r71,r75,r26,r10,r18,r85,r50,r66,r58,r100,r95,r19,r69,r47,r92,r54,r5,r16,r32,r90,r82,r28,r15,r74,r77,r60,r63,r4,r11,r37,r31,r7,r38,r81,r30,r6,r2,r67,r72
d67,72,11,73,68,27,12,84,13,67,66,74,1,39,8,88,2,80,57,93,17,23,31,96,28,46,36,70,55,75,30,24,43,90,20,22,44,87,56,19,60,71,94,21,54,47,77,29,15,52,53,62,32,37,33,45,5,0,89,64,16,48,82,61,4,6,79,97,69,25,51,38,98,10,86,7,95,85,3,18,49,41,92,63,34,14,26,59,76,91,99,9,65,78,83,40,50,35,58,81,42
d55,54,48,35,93,23,26,69,34,29,21,84,80,98,30,58,86,49,62,39,67,59,32,66,37,36,77,53,55,94,33,14,76,78,6,89,11,1,64,68,56,0,17,27,44,42,91,9,5,61,95,46,28,18,20,15,65,45,90,47,88,63,96,92,85,73,8,43,52,82,40,16,71,75,72,12,25,31,97,13,19,4,83,60,7,10,74,79,22,81,3,50,24,2,38,57,99,70,87,41,51
d99,21,20,50,84,77,82,7,37,87,42,17,36,63,3,75,28,26,41,27,80,86,89,66,74,60,38,92,16,98,45,81,46,40,93,2,31,55,85,97,8,73,9,44,96,83,18,25,47,67,5,79,29,70,51,32,64,48,91,0,6,4,57,68,22,59,33,13,1,56,99,53,19,14,23,35,12,94,76,43,54,15,90,30,58,39,11,95,62,88,10,69,65,34,71,52,72,24,78,49,61
d78,30,6,26,73,95,3,15,58,80,69,74,25,5,37,92,76,65,81,14,77,72,88,11,36,90,59,57,75,66,97,82,22,49,98,89,61,1,47,64,23,18,9,4,21,62,24,53,55,50,29,45,63,8,40,20,0,19,60,70,84,51,67,94,48,87,35,79,44,99,93,28,13,17,68,27,31,12,38,71,56,85,54,2,16,34,52,46,33,78,32,42,10,83,96,91,86,43,39,7,41
d33,60,27,53,25,62,64,73,46,58,77,45,96,90,33,36,81,57,11,55,31,8,99,80,79,59,17,42,89,86,21,38,65,47,50,43,97,44,41,52,92,2,83,7,70,20,37,94,4,39,88,68,13,91,56,69,63,5,3,51,48,72,98,82,26,14,35,34,6,12,0,28,71,75,95,24,49,93,74,29,23,19,32,1,10,9,61,84,76,40,16,67,18,66,78,85,22,54,15,30,87
d25,38,46,51,7,33,90,24,34,27,66,60,97,99,89,28,42,40,57,70,74,86,55,53,29,22,80,2,64,4,44,0,30,48,76,14,92,36,91,13,12,3,50,85,47,67,10,73,8,11,6,58,18,37,45,59,16,75,61,21,93,1,82,95,52,77,72,43,78,62,9,63,19,49,39,26,17,5,69,81,68,88,94,71,31,23,87,83,41,98,96,79,84,20,65,15,56,32,35,25,54
d8,62,55,0,25,71,61,6,54,1,17,65,95,43,3,57,69,58,74,24,94,37,4,40,44,92,56,35,98,72,31,99,2,73,29,19,8,27,81,9,30,96,85,20,11,88,77,75,23,63,45,84,64,21,39,32,33,80,48,42,15,16,50,47,36,79,83,5,26,91,90,46,14,51,60,41,89,13,93,86,70,82,34,22,18,87,66,49,68,76,53,67,38,28,10,59,52,12,97,7,78
d85,65,11,96,28,64,44,34,39,18,7,80,69,79,13,99,33,32,40,55,68,90,21,50,47,46,23,95,98,4,5,37,85,81,92,30,1,17,82,72,62,42,74,36,75,26,2,20,22,61,97,60,38,59,9,0,58,73,10,41,31,77,12,63,83,70,67,94,27,24,25,53,14,52,86,6,89,15,84,87,91,54,78,66,45,8,93,43,16,88,51,71,35,29,56,49,57,3,19,76,48
d88,12,65,36,91,47,94,55,80,74,93,37,84,53,59,87,40,29,73,3,61,50,44,38,7,77,88,90,78,72,33,22,32,67,83,26,28,16,13,69,43,95,85,96,62,14,6,66,49,2,24,0,46,64,15,39,9,19,71,17,21,4,23,45,89,11,76,58,92,18,70,97,75,68,57,86,35,98,5,99,56,54,25,63,27,52,8,82,1,20,48,34,42,51,79,41,31,60,10,30,81
d97,83,27,17,34,82,84,78,49,95,60,41,71,5,32,3,68,35,36,97,31,85,2,59,18,54,98,11,80,46,56,16,14,73,61,26,43,22,50,0,37,10,57,25,88,66,24,86,76,21,1,58,92,99,90,62,63,55,15,89,8,28,39,52,74,48,33,30,40,77,51,93,67,69,70,45,96,91,23,87,42,81,12,4,29,53,44,38,13,19,20,75,65,64,47,72,94,79,7,9,6
d27,85,11,92,9,74,50,2,77,65,16,8,6,98,32,86,60,36,91,17,58,78,67,0,80,46,37,48,90,88,22,26,93,10,96,31,68,71,1,20,97,13,51,79,70,41,43,76,44,75,83,64,28,63,33,72,73,24,15,94,82,84,18,19,29,61,81,39,99,55,12,27,52,56,42,21,4,89,5,87,14,35,7,54,45,38,34,53,3,30,57,40,47,59,49,25,23,95,66,62,69
d13,49,88,74,4,35,31,11,30,82,62,23,55,80,14,83,46,24,15,26,19,95,42,39,44,45,13,10,38,59,50,56,72,70,65,48,29,87,32,2,22,36,33,43,3,91,18,76,57,84,86,64,78,99,9,98,52,71,51,16,60,79,75,85,63,90,66,12,53,6,1,34,68,28,20,93,54,40,81,17,47,7,58,5,69,77,21,27,92,97,25,41,89,0,73,37,96,94,8,67,61
d58,21,24,97,46,17,63,22,50,74,85,62,84,93,48,42,86,80,20,1,19,44,43,57,9,34,91,94,95,87,11,38,2,49,27,10,99,30,45,5,67,41,25,96,56,68,37,8,58,51,59,77,76,18,3,82,32,35,12,40,78,29,7,60,28,90,36,54,16,55,73,47,4,83,89,15,23,14,61,69,65,64,53,0,66,88,26,92,33,72,98,39,31,81,70,75,79,13,52,6,71
d82,49,14,4,41,22,62,17,8,11,89,33,16,87,3,88,83,23,54,32,20,43,28,73,50,77,39,60,31,44,15,94,27,25,78,13,90,26,82,66,46,1,52,95,99,72,56,42,81,40,36,97,79,68,0,91,85,2,84,5,61,24,98,47,55,63,19,69,30,64,96,6,29,35,70,51,86,67,57,10,71,37,92,18,74,7,12,34,75,21,65,76,80,38,53,48,45,59,58,93,9
d14,37,82,65,34,54,43,42,19,84,75,96,30,48,8,9,17,93,77,51,14,47,20,32,1,2,22,66,95,52,81,60,50,89,90,6,87,59,3,67,31,62,0,33,15,23,55,76,78,36,91,12,40,7,18,98,29,24,97,11,70,53,25,61,26,72,49,4,68,94,13,85,83,45,63,16,99,74,41,79,69,57,92,44,38,56,5,35,88,10,27,86,71,28,39,73,58,21,64,46,80
d39,73,83,39,21,26,14,69,22,1,20,23,84,37,35,6,95,13,46,15,25,98,0,97,93,29,56,9,89,42,94,28,11,45,12,54,27,66,96,77,61,65,59,91,41,67,72,64,82,7,88,78,4,70,63,60,30,68,62,71,85,86,19,36,32,90,33,52,81,3,55,53,16,8,87,43,92,48,47,50,24,34,49,44,40,79,57,5,38,74,10,80,75,17,18,31,58,76,2,99,51
d68,71,16,29,98,48,12,95,41,36,50,8,73,63,84,62,32,27,19,68,82,14,81,9,47,34,25,51,33,40,93,35,26,46,10,75,79,11,78,45,21,17,28,18,24,87,31,37,69,54,59,30,96,88,89,53,6,2,77,56,52,67,64,91,99,38,1,72,15,49,85,5,74,83,58,42,97,66,76,43,0,86,7,61,4,60,3,55,39,92,23,20,22,70,13,44,57,65,94,90,80
d98,65,83,66,13,14,27,84,46,1,57,97,6,76,30,70,52,98,55,11,25,34,87,0,61,67,23,41,10,53,31,92,74,51,35,38,85,7,96,3,89,18,15,59,91,93,48,21,60,88,69,37,56,22,64,79,49,58,72,2,16,17,19,4,29,90,42,5,95,9,81,40,39,20,75,28,33,54,8,24,12,68,45,94,32,62,63,71,73,43,36,26,78,80,99,82,47,44,77,86,50
d59,48,50,46,33,89,87,59,49,92,22,17,2,15,77,45,99,81,91,21,7,61,13,28,82,19,90,27,64,39,71,35,16,30,8,86,40,57,18,83,70,97,76,85,63,34,96,80,14,1,3,66,12,55,10,51,47,23,9,74,56,4,93,94,6,36,41,25,54,78,20,75,72,38,88,29,67,52,68,60,98,44,58,65,31,79,37,95,0,24,42,11,53,43,62,5,69,73,84,26,32
d53,81,53,82,95,15,44,52,3,10,30,66,41,24,56,46,80,79,51,29,76,31,0,20,77,62,5,71,28,42,34,26,58,57,8,61,12,91,48,93,13,72,70,94,84,18,63,54,69,86,17,11,83,19,47,87,6,9,68,60,75,16,25,36,96,85,27,92,67,50,65,1,74,40,21,2,55,14,59,32,90,22,7,37,64,43,73,78,45,89,99,49,97,4,38,33,98,88,23,39,35
d7,96,39,6,72,78,46,14,55,10,27,36,76,74,53,11,49,16,64,1,18,15,77,0,42,51,47,91,65,21,68,99,34,54,3,38,71,33,17,98,67,25,8,86,82,35,94,58,60,89,69,57,44,75,59,2,87,12,29,32,28,48,13,56,26,43,20,85,19,83,93,7,66,5,88,23,31,41,4,61,22,97,80,50,40,84,45,63,70,52,92,9,79,90,62,37,81,95,30,73,24
d19,20,98,14,61,17,47,0,76,16,86,34,22,75,35,82,51,53,25,46,73,50,1,11,79,70,15,40,85,38,74,9,32,21,62,55,65,42,36,37,19,94,92,88,5,29,8,96,95,72,83,67,99,64,18,63,6,44,2,84,71,23,13,3,89,45,30,66,90,59,58,54,31,26,4,80,48,81,68,28,87,56,24,27,91,7,33,97,78,52,41,10,39,12,77,49,60,69,43,57,93
d65,5,26,20,94,24,43,58,37,1,33,53,59,69,93,11,60,80,7,25,97,19,50,57,46,3,42,87,31,62,81,30,23,70,15,56,74,72,28,8,63,2,22,12,45,82,83,18,55,39,35,16,13,91,99,54,66,64,89,52,48,73,17,68,98,51,32,29,77,67,71,36,9,4,78,40,65,10,86,44,75,84,38,85,49,27,88,79,21,90,92,14,0,34,61,6,47,41,76,95,96
d41,2,14,75,65,87,55,28,77,92,15,53,6,80,94,89,84,13,41,1,60,48,82,79,71,49,59,50,8,18,97,10,11,56,17,34,58,32,5,85,81,12,54,37,78,51,42,23,29,43,47,52,68,9,16,46,62,67,63,0,69,20,73,24,72,35,76,74,38,70,93,95,86,36,31,57,98,40,61,96,4,88,30,33,39,91,3,99,90,83,21,25,19,44,27,45,64,66,7,26,22
d35,44,75,88,49,58,82,37,98,41,17,89,46,13,15,5,94,28,70,78,87,30,53,24,48,77,90,27,42,35,16,31,51,96,85,84,97,86,55,1,95,18,8,14,50,9,6,22,62,36,54,34,25,99,3,4,57,69,43,39,71,33,60,52,74,76,83,19,59,68,26,32,0,80,20,67,72,10,61,23,40,45,73,66,93,79,81,21,64,29,63,2,38,11,12,47,92,91,65,7,56
d64,21,71,41,0,76,18,14,77,83,35,11,66,52,75,13,94,98,54,46,25,68,64,30,67,38,82,47,59,65,7,28,70,20,56,34,33,32,22,79,27,2,84,55,95,31,96,63,89,39,90,73,69,16,5,23,40,51,49,88,44,6,58,50,3,74,37,57,92,43,19,10,17,36,53,1,97,48,45,78,81,87,12,91,9,29,26,61,42,80,72,99,24,60,85,86,15,4,93,62,8
d74,71,13,66,53,44,3,67,86,96,24,80,72,29,94,74,93,23,98,11,48,63,31,0,10,70,99,14,52,42,4,25,22,6,32,27,60,26,82,35,20,68,47,17,18,91,78,2,50,8,97,46,65,58,59,73,37,15,83,55,77,7,45,12,61,16,62,33,34,30,51,79,40,1,57,43,56,84,81,64,89,76,95,36,39,75,69,49,54,87,28,21,9,85,92,38,41,90,88,19,5
d93,27,61,43,85,75,72,10,45,46,62,83,82,48,71,77,28,57,87,78,23,84,67,47,90,86,42,66,44,20,74,3,14,11,79,16,73,59,6,52,26,38,63,56,70,13,7,5,37,60,32,9,31,88,80,24,35,64,34,25,51,69,22,4,19,89,0,50,12,99,15,92,39,91,98,76,17,1,8,18,81,2,30,49,36,95,41,29,40,96,65,68,53,58,54,21,55,94,33,97,93
d81,23,3,27,60,6,9,8,56,95,46,70,42,18,47,31,83,80,43,14,19,51,77,45,67,20,55,79,41,2,78,92,53,29,57,59,75,12,99,96,33,17,5,66,26,13,68,28,49,36,1,15,25,21,81,30,38,16,72,88,10,91,85,11,98,71,40,94,37,4,32,86,90,64,74,24,76,22,69,63,7,39,82,54,61,84,89,52,50,93,73,62,34,97,58,35,65,87,0,44,48
d72,56,63,97,80,20,95,33,41,24,96,59,79,73,62,77,36,13,26,68,86,61,94,64,40,66,58,71,90,47,74,48,25,9,22,31,98,54,10,50,44,39,34,85,49,30,23,8,11,21,45,15,38,4,6,57,28,52,55,12,1,76,78,19,53,65,32,17,2,69,88,46,89,14,93,51,27,70,3,87,5,42,29,43,92,99,18,91,81,84,7,16,75,35,82,83,0,60,37,72,67
d62,24,32,33,1,43,59,5,25,89,28,53,19,50,71,60,62,27,37,74,11,83,46,88,65,68,42,97,55,36,29,61,72,73,82,10,0,93,47,94,30,56,92,15,20,31,23,75,80,91,8,95,34,99,48,4,86,38,39,87,76,90,9,35,63,98,44,78,6,21,81,45,70,12,54,77,49,85,67,79,96,51,57,13,16,3,40,7,26,84,14,22,66,41,17,52,69,2,18,58,64
d11,9,24,90,1,82,33,89,77,64,18,42,10,65,53,75,79,23,86,80,87,76,85,92,38,88,3,54,17,39,26,68,32,71,74,67,58,45,5,59,52,81,66,57,27,97,56,96,7,46,98,31,36,30,94,16,20,50,12,35,28,73,0,91,83,69,15,34,95,61,55,62,22,21,11,13,29,72,37,44,6,60,40,48,14,25,2,78,84,4,70,41,47,19,51,43,99,8,63,93,49
d86,23,73,64,67,47,95,58,59,62,54,72,5,94,42,11,90,18,71,96,77,17,9,80,43,29,14,78,93,50,70,53,35,65,38,61,88,27,66,57,52,91,68,12,36,34,56,45,3,99,8,74,37,98,55,7,39,87,81,84,63,24,89,49,4,1,82,20,33,21,46,6,51,85,28,19,30,0,31,25,76,32,10,86,44,69,15,60,16,48,13,22,75,41,40,92,2,83,79,97,26
d52,70,61,42,93,43,46,81,91,84,89,95,92,18,15,72,29,86,63,62,78,71,22,99,74,75,68,20,16,24,69,8,28,79,54,0,49,3,40,88,48,27,26,39,5,25,41,2,96,37,59,4,77,85,12,38,33,21,30,1,83,45,58,31,60,13,73,17,36,98,10,90,11,19,32,94,82,9,14,34,56,6,23,44,52,53,66,65,67,51,35,97,7,55,64,76,87,80,57,47,50
d66,23,42,33,98,47,15,66,95,12,52,46,71,74,0,44,40,39,34,9,32,73,43,80,77,16,54,70,7,28,88,36,2,11,65,50,18,45,62,56,69,26,83,10,63,41,3,29,22,92,75,55,49,14,91,90,57,13,81,27,58,38,30,85,68,17,37,31,84,8,76,72,59,51,20,78,87,79,48,6,21,86,5,35,60,93,89,97,67,25,99,82,96,24,61,64,19,94,53,4,1
d37,50,82,62,4,2,77,21,29,97,96,31,13,39,53,71,54,75,55,18,38,30,69,67,93,6,51,79,86,60,9,37,68,66,95,45,64,11,87,14,47,94,28,99,76,3,8,44,16,90,59,36,26,92,80,23,41,34,20,57,15,83,58,19,70,89,46,48,74,43,91,84,81,7,85,98,17,1,25,33,35,65,42,40,72,73,52,61,32,22,49,5,27,24,63,78,0,56,12,10,88
d51,56,26,83,73,40,90,64,97,84,25,27,12,43,28,32,93,99,77,17,69,31,48,87,86,13,39,38,68,30,1,18,91,75,11,53,60,55,85,61,96,45,16,82,59,72,76,15,34,3,46,41,78,66,71,89,42,58,4,79,98,95,63,14,8,35,94,10,49,62,47,6,70,19,67,92,88,50,24,23,74,22,44,65,20,7,37,80,21,81,9,52,33,0,5,54,2,36,57,29,51
d75,33,8,73,48,63,14,20,29,83,43,56,0,92,41,99,66,23,93,70,35,79,12,82,86,21,47,27,59,85,40,24,52,37,42,76,74,2,67,90,94,26,98,15,16,6,39,53,69,19,87,55,80,84,30,49,25,17,64,11,4,60,81,96,50,61,45,88,13,77,71,28,36,65,51,5,22,1,78,57,89,95,34,31,46,3,10,32,75,62,58,72,38,54,91,9,18,97,44,68,7
d16,87,5,94,3,48,95,96,93,28,81,47,84,63,46,26,68,57,41,52,50,6,43,18,85,53,35,88,79,38,17,10,33,51,64,55,67,7,82,44,32,77,49,75,0,8,76,16,74,42,66,39,91,71,22,36,62,89,90,86,15,69,37,11,34,20,60,23,14,98,61,78,13,31,2,19,29,25,27,59,58,9,80,99,73,92,54,45,21,70,30,12,40,4,72,1,24,56,97,65,83
d6,1,25,77,50,92,21,80,57,23,0,41,94,60,35,24,73,82,42,34,79,55,96,71,62,18,32,30,36,51,20,70,69,98,72,59,97,81,74,16,68,5,83,63,58,40,46,49,54,93,37,28,7,39,15,53,27,29,85,65,91,47,84,12,87,75,45,8,6,67,4,52,14,90,88,10,44,76,19,78,26,11,9,56,2,33,38,48,3,61,43,64,22,17,95,13,66,31,99,89,86
